0,1,ds_name,conceptvar_sd,lsc,freq_class_sd,n3_mean,nr_cor_attr,f1_mean,c2,f4_mean,n1,l1_mean,best_node_mean,linear_discr_mean,leaves_per_class_mean,nr_class,freq_class_mean,elite_nn_mean,conceptvar_mean,l2_mean,f1v_mean,nre,random_node_mean,worst_node_mean,l3_mean,class_ent
0.2087239271420672,"{'depth': 4, 'length': 5, 'nodes': [xgboost, scaling, one_hot_encoding, pca, scaling]}",autoUniv-au6-1000.csv,0.11259415142267948,0.9967879999999999,0.0002231093404090875,0.648,0.0,0.9822866889635292,-3.4975119022138266,0.9204584143185146,0.792,0.1973448181589622,0.37,0.382,0.2,500.0,0.00044533333333333474,0.28800000000000003,0.744126564294859,0.2948886055041831,0.6134384813090191,6.043426889703075,0.384,0.384,0.27965308087201,1.2054273178119226
0.4025170002411382,"{'depth': 1, 'length': 1, 'nodes': [xgboost]}",autoUniv-au7-500.csv,0.02365174778138945,0.9976326530612244,9.59379062955263e-05,0.6171428571428571,0.015151515151515154,0.9865985470580868,-10.568571888590323,0.8896689286667501,0.7957142857142857,0.19001175843280071,0.4357142857142858,0.4257142857142857,0.3333333333333333,700.0,0.00012363945578231173,0.39571428571428574,0.6617438259601274,0.3711622920773248,0.7261621230559722,6.129370850257187,0.3485714285714286,0.3685714285714286,0.3567355020514062,0.6208380297231442
0.4995747235064239,"{'depth': 3, 'length': 3, 'nodes': [rf, scaling, rfe_non_lin_class]}",autoUniv-au7-700.csv,0.05235780647313401,0.9986735537190082,0.0001073444821622384,0.6981818181818182,0.0,0.9753985731933756,-4.417919026626425,0.970366790112866,0.8409090909090909,0.2042635419734037,0.30818181818181817,0.33181818181818185,0.2,1100.0,0.00016790633608815367,0.2063636363636364,0.7807835622077938,0.3270998871383889,0.5733875264542252,6.7390607347955465,0.2872727272727273,0.2909090909090909,0.3122109764274075,1.043841826421854
0.4470209526498346,"{'depth': 2, 'length': 2, 'nodes': [xgboost, scaling]}",autoUniv-au7-1100.csv,0.14815395642634185,0.96631296,0.00025095019426173083,0.20800000000000002,0.0,0.8306725056689338,-1.8962233606142649,1.0,0.2848,0.065600172982987,0.4463133640552995,0.854531490015361,0.3333333333333333,625.0,0.000552960000000005,0.4861239119303636,0.4742990649659667,0.06879533465215959,0.22925287129025484,6.299474648430759,0.4608038914490528,0.6355606758832566,0.09856337234860976,0.8256427634202872
0.9585560266505148,"{'depth': 5, 'length': 5, 'nodes': [logit, xgboost, bernb, scaling, one_hot_encoding]}",balance-scale.csv,0.049999094153922514,0.9845125311498754,4.692141952688044e-05,0.1279245283018868,0.0,0.9958595949871488,-0.3809771986970685,0.9922641509433964,0.1909433962264151,0.30953621677951504,0.5864150943396226,0.5552830188679245,0.5,5300.0,0.00013663225347097907,0.5332075471698113,0.4911119229210397,0.4483018867924529,0.9723803517925248,8.516745545243683,0.5864150943396226,0.5864150943396226,0.4483018867924529,0.8749179535533489
1.0,"{'depth': 1, 'length': 1, 'nodes': [lgbm]}",banknote-authentication.csv,0.18871601807056707,0.9618,0.0009376523445243015,0.15,0.0,0.9758767933793946,-1.9953713748463144,1.0,0.53,0.14561389646352552,0.6399999999999999,0.6399999999999999,0.5,100.0,0.0033600000000000023,0.6599999999999999,0.40815386824852695,0.28,0.6265304056692421,4.5628448332356815,0.6799999999999999,0.6799999999999999,0.28,0.9688634540734964
0.8457680250783699,"{'depth': 6, 'length': 6, 'nodes': [catboost, xgboost, scaling, one_hot_encoding, sgdr, class_decompose]}",blogger.csv,0.2236173857434586,0.993815951271126,0.0001424212325539614,0.29411764705882354,0.5,0.9561966786773218,-2.2339297763718307,0.9866310160427808,0.4732620320855615,0.19222139464449986,0.762054054054054,0.770054054054054,0.5,748.0,0.00041375932969200897,0.5733693693693693,0.3596590976989998,0.23796791443850265,0.551026863812425,6.5643943250572585,0.762054054054054,0.762054054054054,0.23796791443850265,0.7896348667140213
0.8031691765025097,"{'depth': 2, 'length': 2, 'nodes': [lda, scaling]}",blood-transfusion-service-center.csv,0.02648017248620372,0.7809376215969622,8.372664480416213e-08,0.02564102564102564,0.020580062659700984,0.8607861754898231,-23004.631009174318,0.0,0.047619047619047616,0.0,0.9595959595959596,0.9816835016835016,0.5,546.0,7.9757085440017e-08,0.9376094276094276,0.4822396392960106,0.0,0.006238623857031218,5.5606816310155285,0.8003703703703703,0.6079124579124578,0.0,0.33007008598092696
0.9363266722490023,"{'depth': 4, 'length': 4, 'nodes': [xgboost, bernb, scaling, knn]}",AP_Colon_Kidney.csv,0.14296469456168034,0.9774830900676398,0.0011482653197173293,0.5188679245283019,0.0,0.8696873723062475,-8.064864037800987,0.0,0.6981132075471698,0.07119397295311704,0.4354545454545454,0.5390909090909091,0.25,106.0,0.001048218029350106,0.36909090909090897,0.6705377620322672,0.0983400402414487,0.16856680353685516,3.953496662908498,0.4627272727272728,0.4418181818181819,0.07146483552477657,0.5446058216040338
0.6748689906584643,"{'depth': 1, 'length': 1, 'nodes': [rf]}",breast-tissue.csv,0.19620179193584744,0.6687890528263347,7.560582834304428e-05,0.061516452074391985,0.5555555555555556,0.5315014136916952,-25.136977017917232,0.7682403433476395,0.08297567954220315,0.03278227148855484,0.9099378881987578,0.95,0.5,699.0,5.4804999944285305e-05,0.8813664596273293,0.2577598176694183,0.03576537911301858,0.05529958066842471,5.484796933490656,0.9071428571428573,0.8414285714285714,0.011444921316165924,0.2389820751286797
0.9715709109730848,"{'depth': 2, 'length': 2, 'nodes': [xgboost, scaling]}",breast-w.csv,0.2437484768743758,0.9910598985125172,8.448575182525307e-05,0.1753472222222222,0.0,0.9559797636459474,-2.8643648788494667,0.209843581686742,0.2673611111111111,0.08709252957705757,0.7002352466729399,0.6556896088183896,0.25,1728.0,0.00014981102823502146,0.6927207958058879,0.4409790246370059,0.10427688381221492,0.4290121828429248,7.19027751700165,0.7002352466729399,0.7002352466729399,0.12705710037645254,0.8491071517476111
0.9909732441613408,"{'depth': 2, 'length': 2, 'nodes': [xgboost, one_hot_encoding]}",car.csv,0.10048485196411754,0.8591937035440795,4.0678442284415695e-05,0.0,0.05378151260504202,0.5030106811143991,-6.7637122263563025,0.0,0.008466603951081843,0.0,0.4529719195677208,0.7187483390911507,0.1,2126.0,6.0608489512291636e-05,0.40925901319868896,0.7904701121881423,0.0,0.05330805984737552,7.42773336198068,0.3410155903977323,0.25111834529187704,0.0,1.5388231393355196
1.0,"{'depth': 2, 'length': 2, 'nodes': [xgboost, one_hot_encoding]}",cardiotocography.csv,0.2320216279995316,0.9131156289046232,0.00028137088941238464,0.2729591836734694,0.6666666666666666,0.7344330150047197,-3.8315499809868103,0.4252676694864433,0.3852040816326531,0.08254186411136444,0.7167948717948718,0.7501282051282051,0.3333333333333333,392.0,0.0005289834592729211,0.8318589743589744,0.4868890114102744,0.16965031979738607,0.2732883970762176,5.746969856842722,0.625,0.6197435897435898,0.21001050205117355,0.8263230560916379
0.7881494876431586,"{'depth': 4, 'length': 4, 'nodes': [xgboost, kernel_pca, scaling, one_hot_encoding]}",cars1.csv,0.25190532725605863,0.99635892,3.484685438676011e-06,0.1408,0.02631578947368421,0.9874088970891994,-140.46959519202287,0.9696,0.2164,0.12388083634882585,0.8699999999999999,0.8562,0.5,5000.0,1.413999999999976e-06,0.7902000000000001,0.23787086589442785,0.14139999999999994,0.34910417276447103,6.561030665896572,0.8585999999999998,0.8585999999999998,0.14139999999999994,0.0980110113311765
0.947121212121212,"{'depth': 3, 'length': 3, 'nodes': [xgboost, pca, one_hot_encoding]}",churn.csv,0.06409616019982192,0.9778888779967104,0.0001266399553603431,0.26402640264026395,0.01282051282051282,0.9122158139710296,-27.630722718111137,0.9405940594059404,0.3927392739273927,0.11828935554743016,0.6996774193548387,0.7987096774193548,0.5,303.0,0.00011562466223773956,0.5575268817204301,0.4595042042920979,0.1815181518151815,0.21476941721391332,4.927253685157206,0.7358064516129031,0.5733333333333333,0.099009900990099,0.31569079510651016
